subject	stim	trial	native	AT	w1_bnc_freq	w1_and_bnc_freq	w2_bnc_freq	and_w2_bnc_freq	stim_type	phrasal_freq	phrasal_length	length_stay	age_expose
4	sciences_and_arts	44	Native speaker	1282	2074	160	5308	116	rev	2	15	9999	9999
4	soul_and_heart	27	Native speaker	894	2909	145	13323	140	rev	1	12	9999	9999
4	stocks_and_shares	89	Native speaker	1187	1688	197	8388	153	bi	74	15	9999	9999
4	sweet_and_sour	119	Native speaker	1107	3477	259	622	68	bi	36	12	9999	9999
4	trial_and_error	6	Native speaker	671	6386	352	8703	187	bi	156	13	9999	9999
4	war_and_peace	47	Native speaker	838	27280	1375	8703	335	bi	72	11	9999	9999
4	well_and_alive	57	Native speaker	955	142377	1832	4039	49	rev	0	12	9999	9999
4	west_and_east	117	Native speaker	635	21019	594	17261	659	rev	63	11	9999	9999
4	white_and_black	32	Native speaker	831	23427	911	23864	927	rev	51	13	9999	9999
4	wife_and_husband	123	Native speaker	904	16474	1450	10725	97	rev	9	14	9999	9999
5	alive_and_well	26	Native speaker	613	4039	431	142377	1162	bi	114	12	9999	9999
5	arts_and_sciences	62	Native speaker	1184	5308	628	2074	60	bi	52	15	9999	9999
5	backwards_and_forwards	61	Native speaker	953	1739	343	1470	262	bi	223	20	9999	9999
5	black_and_white	5	Native speaker	524	23864	2058	23427	2388	bi	1096	13	9999	9999
5	bread_and_butter	50	Native speaker	524	3637	886	2087	307	bi	204	14	9999	9999
5	bride_and_groom	25	Native speaker	603	1088	155	499	109	bi	97	13	9999	9999
5	cat_and_mouse	114	Native speaker	686	3847	180	1856	96	bi	37	11	9999	9999
5	day_and_night	87	Native speaker	621	60221	2676	34976	437	bi	319	11	9999	9999
5	development_and_research	56	Native speaker	1279	32000	1733	26688	789	rev	4	22	9999	9999
5	east_and_west	71	Native speaker	772	17261	931	21019	1183	bi	380	11	9999	9999
5	effect_and_cause	88	Native speaker	938	23149	12883	12883	264	rev	2	14	9999	9999
5	error_and_trial	24	Native speaker	751	3809	96	6386	41	rev	0	13	9999	9999
5	fauna_and_flora	83	Native speaker	822	358	61	954	74	rev	38	13	9999	9999
5	food_and_drink	33	Native speaker	583	18689	2347	7691	606	bi	338	12	9999	9999
5	friends_and_family	60	Native speaker	764	14540	1479	33713	974	rev	101	16	9999	9999
5	heart_and_soul	42	Native speaker	864	13323	647	2909	190	bi	57	12	9999	9999
5	husband_and_wife	11	Native speaker	804	10725	1037	16474	577	bi	406	14	9999	9999
5	intents_and_purposes	73	Native speaker	1151	119	110	5833	182	bi	109	18	9999	9999
5	king_and_queen	77	Native speaker	630	15765	691	7717	257	bi	87	12	9999	9999
5	knife_and_fork	86	Native speaker	714	2589	318	844	101	bi	87	12	9999	9999
5	magazines_and_newspapers	43	Native speaker	1278	1670	232	3413	154	rev	32	22	9999	9999
5	match_and_mix	41	Native speaker	747	9361	232	2663	116	rev	0	11	9999	9999
5	mind_and_body	13	Native speaker	766	27103	1084	24657	493	bi	139	11	9999	9999
5	mother_and_child	102	Native speaker	803	24401	1681	23669	632	bi	91	14	9999	9999
5	name_and_address	90	Native speaker	768	25473	1454	6863	584	bi	516	14	9999	9999
5	past_and_present	109	Native speaker	882	25393	983	24863	492	bi	251	14	9999	9999
5	peace_and_war	4	Native speaker	562	8703	937	27280	191	rev	22	11	9999	9999
5	profit_and_loss	99	Native speaker	912	5884	532	11476	608	bi	363	13	9999	9999
5	punishment_and_crime	30	Native speaker	1055	2215	83	6922	137	rev	0	18	9999	9999
5	sell_and_buy	117	Native speaker	658	7606	97	12293	533	rev	3	10	9999	9999
5	shares_and_stocks	91	Native speaker	1006	8388	258	1688	26	rev	0	15	9999	9999
5	silver_and_gold	47	Native speaker	888	4883	321	7563	472	rev	52	13	9999	9999
5	sisters_and_brothers	82	Native speaker	1017	1960	141	3513	75	rev	15	18	9999	9999
5	sound_and_safe	93	Native speaker	839	13821	508	6671	225	rev	4	12	9999	9999
5	sour_and_sweet	97	Native speaker	999	622	19	3477	190	rev	0	12	9999	9999
5	state_and_church	112	Native speaker	1001	35580	1467	20207	203	rev	4	14	9999	9999
5	suffering_and_pain	16	Native speaker	1137	4180	185	7012	245	rev	4	16	9999	9999
5	supply_and_demand	123	Native speaker	1110	9550	616	10907	395	bi	177	15	9999	9999
5	television_and_radio	85	Native speaker	999	9773	668	8733	479	rev	151	18	9999	9999
5	women_and_men	118	Native speaker	616	38240	2015	37104	761	rev	251	11	9999	9999
5	write_and_read	7	Native speaker	589	10649	254	22166	669	rev	2	12	9999	9999
5	wrong_and_right	21	Native speaker	649	15505	435	90699	686	rev	0	13	9999	9999
6	address_and_name	93	Native speaker	996	6863	386	25473	76	rev	1	14	9999	9999
6	body_and_mind	45	Native speaker	890	24657	1224	27103	173	rev	51	11	9999	9999
6	brothers_and_sisters	84	Native speaker	1313	3513	524	1960	376	bi	318	18	9999	9999
6	butter_and_bread	12	Native speaker	782	2087	340	3637	146	rev	0	14	9999	9999
6	buy_and_sell	67	Native speaker	1020	12293	240	7606	431	bi	84	10	9999	9999
6	cause_and_effect	90	Native speaker	1100	12883	370	23149	270	bi	143	14	9999	9999
6	child_and_mother	104	Native speaker	915	23669	737	24401	426	rev	5	14	9999	9999
6	church_and_state	96	Native speaker	1011	20207	1231	35580	605	bi	102	14	9999	9999
6	crime_and_punishment	24	Native speaker	1144	6922	682	2215	193	bi	109	18	9999	9999
6	demand_and_supply	50	Native speaker	1193	10907	405	9550	310	rev	80	15	9999	9999
6	drink_and_food	42	Native speaker	840	7691	624	18689	818	rev	4	12	9999	9999
6	family_and_friends	53	Native speaker	1088	33713	1866	14540	870	bi	331	16	9999	9999
6	flora_and_fauna	81	Native speaker	977	954	181	358	140	bi	132	13	9999	9999
6	fork_and_knife	85	Native speaker	855	844	74	2589	19	rev	4	12	9999	9999
6	forwards_and_backwards	15	Native speaker	1627	1470	240	1739	82	rev	60	20	9999	9999
6	gold_and_silver	17	Native speaker	1009	7563	587	4883	490	bi	173	13	9999	9999
6	groom_and_bride	33	Native speaker	905	499	40	1088	7	rev	0	13	9999	9999
6	loss_and_profit	115	Native speaker	1175	11476	296	5884	168	rev	0	13	9999	9999
6	men_and_women	91	Native speaker	896	37104	3434	38240	2807	bi	1956	11	9999	9999
6	mix_and_match	43	Native speaker	1315	2663	100	9361	119	bi	43	11	9999	9999
6	mouse_and_cat	62	Native speaker	1094	1856	83	3847	43	rev	0	11	9999	9999
6	newspapers_and_magazines	108	Native speaker	1557	3413	474	1670	198	bi	96	22	9999	9999
6	night_and_day	79	Native speaker	767	34976	1517	60221	262	rev	110	11	9999	9999
6	pain_and_suffering	30	Native speaker	1092	7012	800	4180	257	bi	83	16	9999	9999
6	present_and_past	92	Native speaker	2104	24863	647	25393	185	rev	25	14	9999	9999
6	purposes_and_intents	103	Native speaker	1263	5833	209	119	1	rev	0	18	9999	9999
6	queen_and_king	88	Native speaker	938	7717	276	15765	225	rev	0	12	9999	9999
6	radio_and_television	124	Native speaker	1116	8733	682	9773	693	bi	275	18	9999	9999
6	read_and_write	19	Native speaker	936	22166	581	10649	532	bi	133	12	9999	9999
6	research_and_development	8	Native speaker	1214	26688	1937	32000	2352	bi	739	22	9999	9999
6	right_and_wrong	68	Native speaker	937	90699	2041	15505	194	bi	144	13	9999	9999
6	safe_and_sound	46	Native speaker	1010	6671	587	13821	374	bi	46	12	9999	9999
6	sciences_and_arts	44	Native speaker	1151	2074	160	5308	116	rev	2	15	9999	9999
6	soul_and_heart	27	Native speaker	986	2909	145	13323	140	rev	1	12	9999	9999
6	stocks_and_shares	89	Native speaker	1485	1688	197	8388	153	bi	74	15	9999	9999
6	sweet_and_sour	119	Native speaker	994	3477	259	622	68	bi	36	12	9999	9999
6	trial_and_error	6	Native speaker	842	6386	352	8703	187	bi	156	13	9999	9999
6	war_and_peace	47	Native speaker	895	27280	1375	8703	335	bi	72	11	9999	9999
6	well_and_alive	57	Native speaker	933	142377	1832	4039	49	rev	0	12	9999	9999
6	west_and_east	117	Native speaker	1021	21019	594	17261	659	rev	63	11	9999	9999
6	white_and_black	32	Native speaker	1062	23427	911	23864	927	rev	51	13	9999	9999
6	wife_and_husband	123	Native speaker	1033	16474	1450	10725	97	rev	9	14	9999	9999
7	alive_and_well	26	Native speaker	835	4039	431	142377	1162	bi	114	12	9999	9999
7	arts_and_sciences	62	Native speaker	1219	5308	628	2074	60	bi	52	15	9999	9999
7	backwards_and_forwards	61	Native speaker	1088	1739	343	1470	262	bi	223	20	9999	9999
7	black_and_white	5	Native speaker	773	23864	2058	23427	2388	bi	1096	13	9999	9999
7	bread_and_butter	50	Native speaker	716	3637	886	2087	307	bi	204	14	9999	9999
7	bride_and_groom	25	Native speaker	901	1088	155	499	109	bi	97	13	9999	9999
7	cat_and_mouse	114	Native speaker	990	3847	180	1856	96	bi	37	11	9999	9999
7	day_and_night	87	Native speaker	711	60221	2676	34976	437	bi	319	11	9999	9999
7	development_and_research	56	Native speaker	1405	32000	1733	26688	789	rev	4	22	9999	9999
7	east_and_west	71	Native speaker	912	17261	931	21019	1183	bi	380	11	9999	9999
7	effect_and_cause	88	Native speaker	1187	23149	12883	12883	264	rev	2	14	9999	9999
7	error_and_trial	24	Native speaker	917	3809	96	6386	41	rev	0	13	9999	9999
7	fauna_and_flora	83	Native speaker	878	358	61	954	74	rev	38	13	9999	9999
7	food_and_drink	33	Native speaker	724	18689	2347	7691	606	bi	338	12	9999	9999
7	friends_and_family	60	Native speaker	825	14540	1479	33713	974	rev	101	16	9999	9999
7	heart_and_soul	42	Native speaker	901	13323	647	2909	190	bi	57	12	9999	9999
7	husband_and_wife	11	Native speaker	836	10725	1037	16474	577	bi	406	14	9999	9999
7	intents_and_purposes	73	Native speaker	1368	119	110	5833	182	bi	109	18	9999	9999
7	king_and_queen	77	Native speaker	872	15765	691	7717	257	bi	87	12	9999	9999
7	knife_and_fork	86	Native speaker	820	2589	318	844	101	bi	87	12	9999	9999
7	magazines_and_newspapers	43	Native speaker	1541	1670	232	3413	154	rev	32	22	9999	9999
7	match_and_mix	41	Native speaker	1101	9361	232	2663	116	rev	0	11	9999	9999
7	mind_and_body	13	Native speaker	805	27103	1084	24657	493	bi	139	11	9999	9999
7	mother_and_child	102	Native speaker	1008	24401	1681	23669	632	bi	91	14	9999	9999
7	name_and_address	90	Native speaker	1079	25473	1454	6863	584	bi	516	14	9999	9999
7	past_and_present	109	Native speaker	797	25393	983	24863	492	bi	251	14	9999	9999
7	peace_and_war	4	Native speaker	836	8703	937	27280	191	rev	22	11	9999	9999
7	profit_and_loss	99	Native speaker	1012	5884	532	11476	608	bi	363	13	9999	9999
7	punishment_and_crime	30	Native speaker	2018	2215	83	6922	137	rev	0	18	9999	9999
7	sell_and_buy	117	Native speaker	914	7606	97	12293	533	rev	3	10	9999	9999
7	shares_and_stocks	91	Native speaker	1249	8388	258	1688	26	rev	0	15	9999	9999
7	silver_and_gold	47	Native speaker	978	4883	321	7563	472	rev	52	13	9999	9999
7	sisters_and_brothers	82	Native speaker	912	1960	141	3513	75	rev	15	18	9999	9999
7	sound_and_safe	93	Native speaker	789	13821	508	6671	225	rev	4	12	9999	9999
7	sour_and_sweet	97	Native speaker	886	622	19	3477	190	rev	0	12	9999	9999
7	state_and_church	112	Native speaker	1139	35580	1467	20207	203	rev	4	14	9999	9999
7	suffering_and_pain	16	Native speaker	1157	4180	185	7012	245	rev	4	16	9999	9999
7	supply_and_demand	123	Native speaker	1005	9550	616	10907	395	bi	177	15	9999	9999
7	television_and_radio	85	Native speaker	1116	9773	668	8733	479	rev	151	18	9999	9999
7	women_and_men	118	Native speaker	825	38240	2015	37104	761	rev	251	11	9999	9999
7	write_and_read	7	Native speaker	834	10649	254	22166	669	rev	2	12	9999	9999
7	wrong_and_right	21	Native speaker	728	15505	435	90699	686	rev	0	13	9999	9999
8	address_and_name	93	Native speaker	953	6863	386	25473	76	rev	1	14	9999	9999
8	body_and_mind	45	Native speaker	698	24657	1224	27103	173	rev	51	11	9999	9999
8	brothers_and_sisters	84	Native speaker	964	3513	524	1960	376	bi	318	18	9999	9999
8	butter_and_bread	12	Native speaker	609	2087	340	3637	146	rev	0	14	9999	9999
8	buy_and_sell	67	Native speaker	635	12293	240	7606	431	bi	84	10	9999	9999
8	cause_and_effect	90	Native speaker	723	12883	370	23149	270	bi	143	14	9999	9999
8	child_and_mother	104	Native speaker	737	23669	737	24401	426	rev	5	14	9999	9999
8	church_and_state	96	Native speaker	888	20207	1231	35580	605	bi	102	14	9999	9999
8	crime_and_punishment	24	Native speaker	928	6922	682	2215	193	bi	109	18	9999	9999
8	demand_and_supply	50	Native speaker	850	10907	405	9550	310	rev	80	15	9999	9999
8	drink_and_food	42	Native speaker	755	7691	624	18689	818	rev	4	12	9999	9999
8	family_and_friends	53	Native speaker	1170	33713	1866	14540	870	bi	331	16	9999	9999
8	flora_and_fauna	81	Native speaker	830	954	181	358	140	bi	132	13	9999	9999
8	fork_and_knife	85	Native speaker	755	844	74	2589	19	rev	4	12	9999	9999
8	forwards_and_backwards	15	Native speaker	1060	1470	240	1739	82	rev	60	20	9999	9999
8	gold_and_silver	17	Native speaker	715	7563	587	4883	490	bi	173	13	9999	9999
8	groom_and_bride	33	Native speaker	793	499	40	1088	7	rev	0	13	9999	9999
8	loss_and_profit	115	Native speaker	713	11476	296	5884	168	rev	0	13	9999	9999
8	men_and_women	91	Native speaker	725	37104	3434	38240	2807	bi	1956	11	9999	9999
8	mix_and_match	43	Native speaker	904	2663	100	9361	119	bi	43	11	9999	9999
8	mouse_and_cat	62	Native speaker	949	1856	83	3847	43	rev	0	11	9999	9999
8	newspapers_and_magazines	108	Native speaker	1259	3413	474	1670	198	bi	96	22	9999	9999
8	night_and_day	79	Native speaker	566	34976	1517	60221	262	rev	110	11	9999	9999
8	pain_and_suffering	30	Native speaker	801	7012	800	4180	257	bi	83	16	9999	9999
8	present_and_past	92	Native speaker	997	24863	647	25393	185	rev	25	14	9999	9999
8	purposes_and_intents	103	Native speaker	1184	5833	209	119	1	rev	0	18	9999	9999
8	queen_and_king	88	Native speaker	666	7717	276	15765	225	rev	0	12	9999	9999
8	radio_and_television	124	Native speaker	878	8733	682	9773	693	bi	275	18	9999	9999
8	read_and_write	19	Native speaker	534	22166	581	10649	532	bi	133	12	9999	9999
8	research_and_development	8	Native speaker	1022	26688	1937	32000	2352	bi	739	22	9999	9999
8	right_and_wrong	68	Native speaker	579	90699	2041	15505	194	bi	144	13	9999	9999
8	safe_and_sound	46	Native speaker	796	6671	587	13821	374	bi	46	12	9999	9999
8	sciences_and_arts	44	Native speaker	1145	2074	160	5308	116	rev	2	15	9999	9999
8	soul_and_heart	27	Native speaker	995	2909	145	13323	140	rev	1	12	9999	9999
8	stocks_and_shares	89	Native speaker	966	1688	197	8388	153	bi	74	15	9999	9999
8	sweet_and_sour	119	Native speaker	745	3477	259	622	68	bi	36	12	9999	9999
8	trial_and_error	6	Native speaker	828	6386	352	8703	187	bi	156	13	9999	9999
8	war_and_peace	47	Native speaker	655	27280	1375	8703	335	bi	72	11	9999	9999
8	well_and_alive	57	Native speaker	816	142377	1832	4039	49	rev	0	12	9999	9999
8	west_and_east	117	Native speaker	749	21019	594	17261	659	rev	63	11	9999	9999
8	white_and_black	32	Native speaker	715	23427	911	23864	927	rev	51	13	9999	9999
8	wife_and_husband	123	Native speaker	756	16474	1450	10725	97	rev	9	14	9999	9999
9	alive_and_well	26	Native speaker	765	4039	431	142377	1162	bi	114	12	9999	9999
9	arts_and_sciences	62	Native speaker	1191	5308	628	2074	60	bi	52	15	9999	9999
9	backwards_and_forwards	61	Native speaker	1062	1739	343	1470	262	bi	223	20	9999	9999
9	black_and_white	5	Native speaker	640	23864	2058	23427	2388	bi	1096	13	9999	9999
9	bread_and_butter	50	Native speaker	651	3637	886	2087	307	bi	204	14	9999	9999
9	bride_and_groom	25	Native speaker	1157	1088	155	499	109	bi	97	13	9999	9999
9	cat_and_mouse	114	Native speaker	725	3847	180	1856	96	bi	37	11	9999	9999
9	day_and_night	87	Native speaker	534	60221	2676	34976	437	bi	319	11	9999	9999
9	development_and_research	56	Native speaker	1307	32000	1733	26688	789	rev	4	22	9999	9999
9	east_and_west	71	Native speaker	896	17261	931	21019	1183	bi	380	11	9999	9999
9	effect_and_cause	88	Native speaker	1758	23149	12883	12883	264	rev	2	14	9999	9999
9	error_and_trial	24	Native speaker	818	3809	96	6386	41	rev	0	13	9999	9999
9	fauna_and_flora	83	Native speaker	922	358	61	954	74	rev	38	13	9999	9999
9	food_and_drink	33	Native speaker	854	18689	2347	7691	606	bi	338	12	9999	9999
9	friends_and_family	60	Native speaker	2167	14540	1479	33713	974	rev	101	16	9999	9999
9	heart_and_soul	42	Native speaker	878	13323	647	2909	190	bi	57	12	9999	9999
9	husband_and_wife	11	Native speaker	967	10725	1037	16474	577	bi	406	14	9999	9999
9	intents_and_purposes	73	Native speaker	1262	119	110	5833	182	bi	109	18	9999	9999
9	king_and_queen	77	Native speaker	1105	15765	691	7717	257	bi	87	12	9999	9999
9	knife_and_fork	86	Native speaker	824	2589	318	844	101	bi	87	12	9999	9999
9	magazines_and_newspapers	43	Native speaker	1481	1670	232	3413	154	rev	32	22	9999	9999
9	match_and_mix	41	Native speaker	1033	9361	232	2663	116	rev	0	11	9999	9999
9	mind_and_body	13	Native speaker	722	27103	1084	24657	493	bi	139	11	9999	9999
9	mother_and_child	102	Native speaker	815	24401	1681	23669	632	bi	91	14	9999	9999
9	name_and_address	90	Native speaker	1296	25473	1454	6863	584	bi	516	14	9999	9999
9	past_and_present	109	Native speaker	905	25393	983	24863	492	bi	251	14	9999	9999
9	peace_and_war	4	Native speaker	605	8703	937	27280	191	rev	22	11	9999	9999
9	profit_and_loss	99	Native speaker	973	5884	532	11476	608	bi	363	13	9999	9999
9	punishment_and_crime	30	Native speaker	921	2215	83	6922	137	rev	0	18	9999	9999
9	sell_and_buy	117	Native speaker	817	7606	97	12293	533	rev	3	10	9999	9999
9	shares_and_stocks	91	Native speaker	1196	8388	258	1688	26	rev	0	15	9999	9999
9	silver_and_gold	47	Native speaker	830	4883	321	7563	472	rev	52	13	9999	9999
9	sisters_and_brothers	82	Native speaker	1268	1960	141	3513	75	rev	15	18	9999	9999
9	sound_and_safe	93	Native speaker	1017	13821	508	6671	225	rev	4	12	9999	9999
9	sour_and_sweet	97	Native speaker	989	622	19	3477	190	rev	0	12	9999	9999
9	state_and_church	112	Native speaker	1042	35580	1467	20207	203	rev	4	14	9999	9999
9	suffering_and_pain	16	Native speaker	1049	4180	185	7012	245	rev	4	16	9999	9999
9	supply_and_demand	123	Native speaker	1048	9550	616	10907	395	bi	177	15	9999	9999
9	television_and_radio	85	Native speaker	1188	9773	668	8733	479	rev	151	18	9999	9999
9	women_and_men	118	Native speaker	771	38240	2015	37104	761	rev	251	11	9999	9999
9	write_and_read	7	Native speaker	695	10649	254	22166	669	rev	2	12	9999	9999
9	wrong_and_right	21	Native speaker	784	15505	435	90699	686	rev	0	13	9999	9999
